Test at 17:52,,,,y = 2E-10x3 - 2E-06x2 + 0.0058x + 49.68
21,48,28730003,07:58:50.3,
21,48,28735003,07:58:55.3,
21,48,28740003,07:59:00.3,
21,48,28745004,07:59:05.4,
21,48,28750003,07:59:10.3,
21,48,28755009,07:59:15.9,
21,48,28760003,07:59:20.3,
21,48,28765003,07:59:25.3,
21,48,28770003,07:59:30.3,
21,48,28775003,07:59:35.3,
21,48,28780003,07:59:40.3,
21,48,28785003,07:59:45.3,
21,48,28790003,07:59:50.3,
21,48,28795003,07:59:55.3,
21,48,28800003,08:00:00.3,
21,48,28805003,08:00:05.3,
21,48,28810003,08:00:10.3,
21,48,28815003,08:00:15.3,
21,48,28820003,08:00:20.3,
21,48,28825004,08:00:25.4,
21,48,28830003,08:00:30.3,
21,48,28835003,08:00:35.3,
21,48,28840003,08:00:40.3,
21,48,28845003,08:00:45.3,
21,48,28850003,08:00:50.3,
21,48,28855003,08:00:55.3,
21,48,28860003,08:01:00.3,
21,48,28865003,08:01:05.3,
21,48,28870003,08:01:10.3,
21,48,28875003,08:01:15.3,
21,48,28880003,08:01:20.3,
21,48,28885003,08:01:25.3,
21,48,28890003,08:01:30.3,
21,48,28895003,08:01:35.3,
21,48,28900003,08:01:40.3,
21,48,28905004,08:01:45.4,
21,48,28910003,08:01:50.3,
21,48,28915003,08:01:55.3,
21,48,28920003,08:02:00.3,
21,48,28925003,08:02:05.3,
21,48,28930003,08:02:10.3,
21,48,28935003,08:02:15.3,
21,48,28940003,08:02:20.3,
21,48,28945003,08:02:25.3,
21,48,28950003,08:02:30.3,
21,48,28955003,08:02:35.3,
21,48,28960003,08:02:40.3,
21,48,28965003,08:02:45.3,
21,48,28970003,08:02:50.3,
21,48,28975003,08:02:55.3,
21,48,28980003,08:03:00.3,
21,48,28985004,08:03:05.4,
21,48,28990003,08:03:10.3,
21,48,28995003,08:03:15.3,
21,48,29000003,08:03:20.3,
21,48,29005003,08:03:25.3,
21,48,29010003,08:03:30.3,
21,48,29015003,08:03:35.3,
21,48,29020003,08:03:40.3,
21,48,29025003,08:03:45.3,
21,48,29030003,08:03:50.3,
21,48,29035003,08:03:55.3,
21,48,29040003,08:04:00.3,
21,48,29045003,08:04:05.3,
21,48,29050003,08:04:10.3,
21,48,29055003,08:04:15.3,
21,48,29060003,08:04:20.3,
21,48,29065004,08:04:25.4,
21,48,29070003,08:04:30.3,
21,48,29075003,08:04:35.3,
21,48,29080003,08:04:40.3,
21,48,29085003,08:04:45.3,
21,48,29090003,08:04:50.3,
21,48,29095003,08:04:55.3,
21,48,29100003,08:05:00.3,
21,48,29105003,08:05:05.3,
21,48,29110003,08:05:10.3,
21,48,29115003,08:05:15.3,
21,48,29120003,08:05:20.3,
21,48,29125003,08:05:25.3,
21,48,29130003,08:05:30.3,
21,48,29135003,08:05:35.3,
21,48,29140003,08:05:40.3,
21,48,29145004,08:05:45.4,
21,48,29150003,08:05:50.3,
21,48,29155003,08:05:55.3,
21,48,29160003,08:06:00.3,
21,48,29165003,08:06:05.3,
21,48,29170003,08:06:10.3,
21,48,29175003,08:06:15.3,
21,48,29180003,08:06:20.3,
21,48,29185003,08:06:25.3,
21,48,29190003,08:06:30.3,
21,48,29195003,08:06:35.3,
21,48,29200003,08:06:40.3,
21,48,29205003,08:06:45.3,
21,48,29210003,08:06:50.3,
21,48,29215003,08:06:55.3,
21,48,29220003,08:07:00.3,
21,48,29225004,08:07:05.4,
21,48,29230003,08:07:10.3,
21,48,29235003,08:07:15.3,
21,48,29240003,08:07:20.3,
21,48,29245003,08:07:25.3,
21,48,29250003,08:07:30.3,
21,48,29255006,08:07:35.6,
21,48,29260003,08:07:40.3,
21,48,29265003,08:07:45.3,
21,48,29270003,08:07:50.3,
21,48,29275003,08:07:55.3,
21,48,29280003,08:08:00.3,
21,48,29285003,08:08:05.3,
21,48,29290003,08:08:10.3,
21,48,29295003,08:08:15.3,
21,48,29300003,08:08:20.3,
21,48,29305004,08:08:25.4,
21,48,29310003,08:08:30.3,
21,48,29315003,08:08:35.3,
21,48,29320003,08:08:40.3,
21,48,29325003,08:08:45.3,
21,48,29330003,08:08:50.3,
21,48,29335003,08:08:55.3,
21,48,29340003,08:09:00.3,
21,48,29345003,08:09:05.3,
21,48,29350003,08:09:10.3,
21,48,29355003,08:09:15.3,
21,48,29360003,08:09:20.3,
21,48,29365003,08:09:25.3,
21,48,29370003,08:09:30.3,
21,48,29375003,08:09:35.3,
21,48,29380003,08:09:40.3,
21,48,29385004,08:09:45.4,
21,48,29390003,08:09:50.3,
21,48,29395003,08:09:55.3,
21,48,29400006,08:10:00.6,
21,48,29405003,08:10:05.3,
21,48,29410003,08:10:10.3,
21,48,29415003,08:10:15.3,
21,48,29420003,08:10:20.3,
21,48,29425003,08:10:25.3,
21,48,29430003,08:10:30.3,
21,48,29435003,08:10:35.3,
21,48,29440003,08:10:40.3,
21,48,29445003,08:10:45.3,
21,48,29450003,08:10:50.3,
21,48,29455003,08:10:55.3,
21,48,29460003,08:11:00.3,
21,48,29465004,08:11:05.4,
21,48,29470003,08:11:10.3,
21,48,29475003,08:11:15.3,
21,48,29480003,08:11:20.3,
21,48,29485003,08:11:25.3,
21,48,29490003,08:11:30.3,
21,48,29495003,08:11:35.3,
21,48,29500003,08:11:40.3,
21,48,29505003,08:11:45.3,
21,48,29510003,08:11:50.3,
21,48,29515003,08:11:55.3,
21,48,29520003,08:12:00.3,
21,48,29525003,08:12:05.3,
21,48,29530003,08:12:10.3,
21,48,29535003,08:12:15.3,
21,48,29540003,08:12:20.3,
21,48,29545005,08:12:25.5,
21,48,29550003,08:12:30.3,
21,48,29555003,08:12:35.3,
21,48,29560003,08:12:40.3,
21,48,29565003,08:12:45.3,
21,48,29570003,08:12:50.3,
21,48,29575003,08:12:55.3,
21,48,29580003,08:13:00.3,
21,48,29585003,08:13:05.3,
21,48,29590003,08:13:10.3,
21,48,29595003,08:13:15.3,
21,48,29600003,08:13:20.3,
21,48,29605003,08:13:25.3,
21,48,29610003,08:13:30.3,
21,48,29615003,08:13:35.3,
21,48,29620003,08:13:40.3,
21,48,29625004,08:13:45.4,
21,48,29630003,08:13:50.3,
21,48,29635003,08:13:55.3,
21,48,29640003,08:14:00.3,
21,48,29645003,08:14:05.3,
21,48,29650003,08:14:10.3,
21,48,29655003,08:14:15.3,
21,48,29660003,08:14:20.3,
21,48,29665003,08:14:25.3,
21,48,29670003,08:14:30.3,
21,48,29675003,08:14:35.3,
21,48,29680003,08:14:40.3,
21,48,29685010,08:14:45.10,
21,48,29690003,08:14:50.3,
21,48,29695003,08:14:55.3,
21,48,29700003,08:15:00.3,
21,48,29705004,08:15:05.4,
21,48,29710003,08:15:10.3,
21,48,29715003,08:15:15.3,
21,48,29720003,08:15:20.3,
21,48,29725003,08:15:25.3,
21,48,29730003,08:15:30.3,
21,48,29735003,08:15:35.3,
21,48,29740003,08:15:40.3,
21,48,29745003,08:15:45.3,
21,48,29750003,08:15:50.3,
21,48,29755003,08:15:55.3,
21,48,29760003,08:16:00.3,
21,48,29765003,08:16:05.3,
21,48,29770003,08:16:10.3,
21,48,29775003,08:16:15.3,
21,48,29780003,08:16:20.3,
21,48,29785004,08:16:25.4,
21,48,29790003,08:16:30.3,
21,48,29795003,08:16:35.3,
21,48,29800003,08:16:40.3,
21,48,29805003,08:16:45.3,
21,48,29810003,08:16:50.3,
21,48,29815003,08:16:55.3,
21,48,29820003,08:17:00.3,
21,48,29825003,08:17:05.3,
21,48,29830003,08:17:10.3,
21,48,29835003,08:17:15.3,
21,48,29840003,08:17:20.3,
21,48,29845003,08:17:25.3,
21,48,29850003,08:17:30.3,
21,48,29855003,08:17:35.3,
21,48,29860003,08:17:40.3,
21,48,29865004,08:17:45.4,
21,48,29870003,08:17:50.3,
21,48,29875003,08:17:55.3,
21,48,29880003,08:18:00.3,
21,48,29885003,08:18:05.3,
21,48,29890003,08:18:10.3,
21,48,29895003,08:18:15.3,
21,48,29900003,08:18:20.3,
21,48,29905003,08:18:25.3,
21,48,29910003,08:18:30.3,
21,48,29915003,08:18:35.3,
21,48,29920003,08:18:40.3,
21,48,29925003,08:18:45.3,
21,48,29930003,08:18:50.3,
21,48,29935003,08:18:55.3,
21,48,29940003,08:19:00.3,
21,48,29945004,08:19:05.4,
21,48,29950003,08:19:10.3,
21,48,29955003,08:19:15.3,
21,48,29960003,08:19:20.3,
21,48,29965003,08:19:25.3,
21,48,29970003,08:19:30.3,
21,48,29975003,08:19:35.3,
21,48,29980003,08:19:40.3,
21,48,29985003,08:19:45.3,
21,48,29990003,08:19:50.3,
21,48,29995003,08:19:55.3,
21,48,30000003,08:20:00.3,
21,48,30005003,08:20:05.3,
21,48,30010003,08:20:10.3,
21,48,30015003,08:20:15.3,
21,48,30020003,08:20:20.3,
21,48,30025004,08:20:25.4,
21,48,30030003,08:20:30.3,
21,48,30035003,08:20:35.3,
21,48,30040003,08:20:40.3,
21,48,30045003,08:20:45.3,
21,48,30050003,08:20:50.3,
21,48,30055003,08:20:55.3,
21,48,30060003,08:21:00.3,
21,48,30065003,08:21:05.3,
21,48,30070003,08:21:10.3,
21,48,30075003,08:21:15.3,
21,48,30080003,08:21:20.3,
21,48,30085003,08:21:25.3,
21,48,30090003,08:21:30.3,
21,48,30095003,08:21:35.3,
21,48,30100003,08:21:40.3,
21,48,30105004,08:21:45.4,
21,48,30110003,08:21:50.3,
21,48,30115003,08:21:55.3,
21,48,30120003,08:22:00.3,
21,48,30125003,08:22:05.3,
21,48,30130003,08:22:10.3,
21,48,30135003,08:22:15.3,
21,48,30140003,08:22:20.3,
21,48,30145003,08:22:25.3,
21,48,30150003,08:22:30.3,
21,48,30155003,08:22:35.3,
21,48,30160003,08:22:40.3,
21,48,30165003,08:22:45.3,
21,48,30170003,08:22:50.3,
21,48,30175003,08:22:55.3,
21,48,30180003,08:23:00.3,
21,48,30185006,08:23:05.6,
21,48,30190003,08:23:10.3,
21,48,30195003,08:23:15.3,
21,48,30200003,08:23:20.3,
21,48,30205003,08:23:25.3,
21,48,30210003,08:23:30.3,
21,48,30215003,08:23:35.3,
21,48,30220003,08:23:40.3,
21,48,30225003,08:23:45.3,
21,48,30230003,08:23:50.3,
21,48,30235003,08:23:55.3,
21,48,30240003,08:24:00.3,
21,48,30245003,08:24:05.3,
21,48,30250003,08:24:10.3,
21,48,30255003,08:24:15.3,
21,48,30260003,08:24:20.3,
21,48,30265004,08:24:25.4,
21,48,30270003,08:24:30.3,
21,48,30275003,08:24:35.3,
21,48,30280003,08:24:40.3,
21,48,30285003,08:24:45.3,
21,48,30290003,08:24:50.3,
21,48,30295003,08:24:55.3,
21,48,30300003,08:25:00.3,
21,48,30305003,08:25:05.3,
21,48,30310003,08:25:10.3,
21,47,30315003,08:25:15.3,
21,48,30320003,08:25:20.3,
21,48,30325003,08:25:25.3,
21,48,30330003,08:25:30.3,
21,48,30335003,08:25:35.3,
21,48,30340003,08:25:40.3,
21,48,30345004,08:25:45.4,
21,48,30350003,08:25:50.3,
21,47,30355003,08:25:55.3,
21,48,30360003,08:26:00.3,
21,48,30365003,08:26:05.3,
21,48,30370003,08:26:10.3,
21,48,30375003,08:26:15.3,
21,48,30380003,08:26:20.3,
21,48,30385003,08:26:25.3,
21,48,30390003,08:26:30.3,
21,48,30395003,08:26:35.3,
21,48,30400003,08:26:40.3,
21,48,30405003,08:26:45.3,
21,48,30410003,08:26:50.3,
21,48,30415003,08:26:55.3,
21,48,30420003,08:27:00.3,
21,48,30425004,08:27:05.4,
21,48,30430003,08:27:10.3,
21,48,30435003,08:27:15.3,
21,48,30440003,08:27:20.3,
21,48,30445003,08:27:25.3,
21,48,30450003,08:27:30.3,
21,48,30455003,08:27:35.3,
21,48,30460003,08:27:40.3,
21,48,30465003,08:27:45.3,
21,48,30470003,08:27:50.3,
21,48,30475005,08:27:55.5,
21,48,30480003,08:28:00.3,
21,48,30485003,08:28:05.3,
21,48,30490003,08:28:10.3,
21,48,30495003,08:28:15.3,
21,48,30500003,08:28:20.3,
21,48,30505004,08:28:25.4,
21,48,30510003,08:28:30.3,
21,48,30515003,08:28:35.3,
21,48,30520003,08:28:40.3,
21,48,30525003,08:28:45.3,
21,48,30530003,08:28:50.3,
21,48,30535003,08:28:55.3,
21,48,30540003,08:29:00.3,
21,48,30545003,08:29:05.3,
21,48,30550003,08:29:10.3,
21,48,30555003,08:29:15.3,
21,48,30560003,08:29:20.3,
21,48,30565003,08:29:25.3,
21,48,30570003,08:29:30.3,
21,48,30575003,08:29:35.3,
21,48,30580003,08:29:40.3,
21,48,30585004,08:29:45.4,
21,47,30590003,08:29:50.3,
21,48,30595003,08:29:55.3,
21,48,30600003,08:30:00.3,
21,48,30605003,08:30:05.3,
21,48,30610003,08:30:10.3,
21,48,30615003,08:30:15.3,
21,47,30620003,08:30:20.3,
21,47,30625003,08:30:25.3,
21,47,30630003,08:30:30.3,
21,47,30635003,08:30:35.3,
21,47,30640003,08:30:40.3,
21,47,30645003,08:30:45.3,
21,47,30650003,08:30:50.3,
21,47,30655003,08:30:55.3,
21,47,30660003,08:31:00.3,
21,47,30665004,08:31:05.4,
21,48,30670003,08:31:10.3,
21,47,30675003,08:31:15.3,
21,47,30680003,08:31:20.3,
21,47,30685003,08:31:25.3,
21,47,30690003,08:31:30.3,
21,47,30695003,08:31:35.3,
21,47,30700003,08:31:40.3,
21,47,30705003,08:31:45.3,
21,47,30710003,08:31:50.3,
21,48,30715003,08:31:55.3,
21,47,30720003,08:32:00.3,
21,48,30725003,08:32:05.3,
21,47,30730003,08:32:10.3,
21,47,30735003,08:32:15.3,
